yr,service_category,subcategory,type_of_service,dual,age_band,sex,allowed,paid,n_rows,n_benes
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Female,228038.43,177903.43,116,9
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,65-74,Male,331017.3999999999,241163.82000000004,187,10
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Female,37159.9,30216.059999999998,22,3
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,75-84,Male,24494.559999999998,24284.559999999998,34,2
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,85+,Male,3870.9800000000005,3096.78,10,1
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,<65,Female,43953.310000000005,35162.64,10,1
2021,Professional,Inpatient/outpatient hospital setting,Unclassified,true,<65,Male,73069.70999999999,62481.31999999999,50,5
2021,Professional,Nursing facility / hospice setting,E&M,false,65-74,Female,620.44,496.35,1,1
2021,Professional,Nursing facility / hospice setting,E&M,false,75-84,Male,620.44,496.35,1,1
2021,Professional,Nursing facility / hospice setting,E&M,false,<65,Female,620.44,496.35,1,1
2021,Professional,Nursing facility / hospice setting,E&M,false,<65,Male,1570.03,1256.02,3,3
2021,Professional,Nursing facility / hospice setting,E&M,true,<65,Male,507.0,405.6,1,1
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Female,2074.44,1659.55,21,9
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,65-74,Male,0.0,0.0,22,8
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Female,0.0,0.0,3,1
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,75-84,Male,2974.03,2379.22,15,5
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Female,0.0,0.0,3,1
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,85+,Male,0.0,0.0,6,2
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Female,3171.02,2536.81,18,7
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,false,<65,Male,0.0,0.0,22,9
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,65-74,Female,0.0,0.0,1,1
2021,Professional,Nursing facility / hospice setting,Exceptions/unclassified,true,<65,Male,0.0,0.0,2,1
2021,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Female,24391.45,19212.54,102,9
2021,Professional,Nursing facility / hospice setting,Unclassified,false,65-74,Male,13506.63,10541.779999999999,109,8
2021,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Female,756.3399999999999,420.04999999999995,14,1
2021,Professional,Nursing facility / hospice setting,Unclassified,false,75-84,Male,13987.610000000006,10821.52,72,6
2021,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Female,1458.19,1166.5500000000002,14,1
2021,Professional,Nursing facility / hospice setting,Unclassified,false,85+,Male,4368.9800000000005,3495.16,26,3
2021,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Female,19999.409999999996,15813.02,98,10
2021,Professional,Nursing facility / hospice setting,Unclassified,false,<65,Male,26586.52,20714.77,136,12
2021,Professional,Nursing facility / hospice setting,Unclassified,true,65-74,Female,1229.6399999999999,1229.6399999999999,11,1
2021,Professional,Nursing facility / hospice setting,Unclassified,true,85+,Female,458.34000000000003,458.34000000000003,3,1
2021,Professional,Nursing facility / hospice setting,Unclassified,true,<65,Male,1581.76,1079.0100000000002,15,1
2021,Professional,Office (incl. telehealth),E&M,false,65-74,Female,46749.81,37827.22,54,48
2021,Professional,Office (incl. telehealth),E&M,false,65-74,Male,91824.5,70756.89,144,104
2021,Professional,Office (incl. telehealth),E&M,false,75-84,Female,27316.08,21852.870000000003,24,21
2021,Professional,Office (incl. telehealth),E&M,false,75-84,Male,48613.08,38888.97,73,47
2021,Professional,Office (incl. telehealth),E&M,false,85+,Female,19912.520000000004,15548.96,31,15
2021,Professional,Office (incl. telehealth),E&M,false,85+,Male,21531.900000000005,17225.5,43,24
2021,Professional,Office (incl. telehealth),E&M,false,<65,Female,144769.07999999996,116473.93999999997,201,155
2021,Professional,Office (incl. telehealth),E&M,false,<65,Male,235073.1300000001,188086.74000000005,358,318
2021,Professional,Office (incl. telehealth),E&M,true,65-74,Female,24123.6,21342.22,26,15
2021,Professional,Office (incl. telehealth),E&M,true,65-74,Male,29583.57,26531.279999999995,49,28
2021,Professional,Office (incl. telehealth),E&M,true,75-84,Female,11326.65,9706.78,15,8
2021,Professional,Office (incl. telehealth),E&M,true,75-84,Male,18638.590000000004,13890.81,33,19
2021,Professional,Office (incl. telehealth),E&M,true,85+,Female,2485.44,2062.3900000000003,5,5
2021,Professional,Office (incl. telehealth),E&M,true,85+,Male,3874.05,3053.9800000000005,8,5
2021,Professional,Office (incl. telehealth),E&M,true,<65,Female,37928.47,30611.420000000002,59,52
2021,Professional,Office (incl. telehealth),E&M,true,<65,Male,94407.02,77912.83,133,97
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Female,20147.81,16118.25,2656,850
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,65-74,Male,45809.899999999994,36647.95,2851,803
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Female,13069.73,10455.79,1394,381
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,75-84,Male,19185.059999999998,15348.05,1924,400
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Female,8113.450000000001,6965.5,968,201
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,85+,Male,0.0,0.0,1009,197
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Female,60572.469999999994,48660.34,2317,860
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,false,<65,Male,68387.44,53610.920000000006,2389,943
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Female,23609.37,18886.35,950,263
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,65-74,Male,12824.01,10639.7,985,256
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Female,2077.03,2077.03,587,132
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,75-84,Male,3061.56,2449.25,604,145
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Female,5198.85,4159.08,311,66
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,85+,Male,6887.6900000000005,6394.63,236,54
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Female,11712.210000000001,10642.56,674,257
2021,Professional,Office (incl. telehealth),Exceptions/unclassified,true,<65,Male,40613.70999999999,24766.87,718,285
2021,Professional,Office (incl. telehealth),Unclassified,false,65-74,Female,1618694.3299999996,1255973.4699999958,12510,889
2021,Professional,Office (incl. telehealth),Unclassified,false,65-74,Male,1812513.4300000044,1399933.3499999936,14144,845
2021,Professional,Office (incl. telehealth),Unclassified,false,75-84,Female,946174.0900000029,737398.7199999993,6568,400
2021,Professional,Office (incl. telehealth),Unclassified,false,75-84,Male,1231772.670000008,970427.6200000006,9510,422
2021,Professional,Office (incl. telehealth),Unclassified,false,85+,Female,729591.4599999997,580006.2200000001,4776,213
2021,Professional,Office (incl. telehealth),Unclassified,false,85+,Male,636348.5600000012,502088.7499999999,5141,214
2021,Professional,Office (incl. telehealth),Unclassified,false,<65,Female,2799530.9500000025,2229886.470000003,14944,1138
2021,Professional,Office (incl. telehealth),Unclassified,false,<65,Male,2700950.110000003,2119436.7300000037,16688,1236
2021,Professional,Office (incl. telehealth),Unclassified,true,65-74,Female,619993.3200000005,502011.47000000026,4516,278
2021,Professional,Office (incl. telehealth),Unclassified,true,65-74,Male,589409.4100000005,482040.29999999923,4756,269
2021,Professional,Office (incl. telehealth),Unclassified,true,75-84,Female,341984.0499999996,290853.22999999975,2600,138
2021,Professional,Office (incl. telehealth),Unclassified,true,75-84,Male,334158.9500000003,253600.7799999998,2903,152
2021,Professional,Office (incl. telehealth),Unclassified,true,85+,Female,187087.81000000003,138131.16999999984,1401,72
2021,Professional,Office (incl. telehealth),Unclassified,true,85+,Male,152110.5899999999,104122.81000000001,1145,60
2021,Professional,Office (incl. telehealth),Unclassified,true,<65,Female,818993.4000000018,685278.3999999999,4314,346
2021,Professional,Office (incl. telehealth),Unclassified,true,<65,Male,954304.5900000017,746437.7000000003,4839,372
2021,Professional,Services at home,E&M,false,65-74,Male,615.85,492.68,1,1
2021,Professional,Services at home,E&M,false,<65,Female,468.2,374.56,1,1
2021,Professional,Services at home,E&M,false,<65,Male,1845.1,1476.08,4,4
2021,Professional,Services at home,Exceptions/unclassified,false,65-74,Female,0.0,0.0,5,2
2021,Professional,Services at home,Exceptions/unclassified,false,65-74,Male,0.0,0.0,6,2
2021,Professional,Services at home,Exceptions/unclassified,false,75-84,Female,0.0,0.0,5,2
2021,Professional,Services at home,Exceptions/unclassified,false,75-84,Male,0.0,0.0,3,1
2021,Professional,Services at home,Exceptions/unclassified,false,85+,Female,0.0,0.0,10,3
2021,Professional,Services at home,Exceptions/unclassified,false,85+,Male,0.0,0.0,1,1
2021,Professional,Services at home,Exceptions/unclassified,false,<65,Female,0.0,0.0,15,7
2021,Professional,Services at home,Exceptions/unclassified,false,<65,Male,0.0,0.0,16,7
2021,Professional,Services at home,Exceptions/unclassified,true,65-74,Male,0.0,0.0,2,1
2021,Professional,Services at home,Exceptions/unclassified,true,75-84,Male,0.0,0.0,3,1
2021,Professional,Services at home,Exceptions/unclassified,true,<65,Female,0.0,0.0,3,1
2021,Professional,Services at home,Unclassified,false,65-74,Female,1975.25,1395.37,26,2
2021,Professional,Services at home,Unclassified,false,65-74,Male,2728.7599999999998,1998.67,35,2
2021,Professional,Services at home,Unclassified,false,75-84,Female,2693.12,2050.4700000000003,26,2
2021,Professional,Services at home,Unclassified,false,75-84,Male,1384.02,922.3000000000001,15,1
2021,Professional,Services at home,Unclassified,false,85+,Female,3559.63,2847.7,36,3
2021,Professional,Services at home,Unclassified,false,85+,Male,776.98,621.5799999999999,6,1
2021,Professional,Services at home,Unclassified,false,<65,Female,10397.979999999998,8844.3,107,10
2021,Professional,Services at home,Unclassified,false,<65,Male,11661.45,8456.02,144,11
2021,Professional,Services at home,Unclassified,true,65-74,Male,1142.63,1142.63,10,1
2021,Professional,Services at home,Unclassified,true,75-84,Male,1115.78,1115.78,7,1
2021,Professional,Services at home,Unclassified,true,<65,Female,1160.3400000000001,1160.3400000000001,12,1
2021,Professional,Services at home,Unclassified,true,<65,Male,904.8700000000001,0.0,8,1
2021,Professional,Urgent care,E&M,false,65-74,Female,600.5,480.4,1,1
2021,Professional,Urgent care,E&M,false,65-74,Male,19803.780000000002,15843.02,34,7
2021,Professional,Urgent care,E&M,false,75-84,Female,5542.650000000001,4434.12,9,1
2021,Professional,Urgent care,E&M,false,75-84,Male,16612.600000000006,11319.360000000002,27,5
2021,Professional,Urgent care,E&M,false,85+,Female,615.85,492.68,1,1
2021,Professional,Urgent care,E&M,false,85+,Male,5431.05,4344.84,9,5
2021,Professional,Urgent care,E&M,false,<65,Female,7074.75,6037.96,13,6
2021,Professional,Urgent care,E&M,false,<65,Male,33084.35999999999,26467.479999999996,57,14
2021,Professional,Urgent care,E&M,true,65-74,Female,472.9,378.32,1,1
2021,Professional,Urgent care,E&M,true,65-74,Male,9023.48,8189.739999999999,14,5
2021,Professional,Urgent care,E&M,true,75-84,Male,600.5,600.5,1,1
2021,Professional,Urgent care,E&M,true,85+,Female,3079.25,2463.4,5,1
2021,Professional,Urgent care,E&M,true,85+,Male,600.5,600.5,1,1
2021,Professional,Urgent care,E&M,true,<65,Female,3173.2000000000003,2160.24,6,4
2021,Professional,Urgent care,E&M,true,<65,Male,3413.5,3091.1,7,4
2021,Professional,Urgent care,Exceptions/unclassified,false,65-74,Female,0.0,0.0,433,63
2021,Professional,Urgent care,Exceptions/unclassified,false,65-74,Male,9616.12,7692.900000000001,476,52
2021,Professional,Urgent care,Exceptions/unclassified,false,75-84,Female,2660.67,2128.54,347,30
2021,Professional,Urgent care,Exceptions/unclassified,false,75-84,Male,0.0,0.0,489,40
2021,Professional,Urgent care,Exceptions/unclassified,false,85+,Female,0.0,0.0,305,22
2021,Professional,Urgent care,Exceptions/unclassified,false,85+,Male,0.0,0.0,408,31
2021,Professional,Urgent care,Exceptions/unclassified,false,<65,Female,434.05,347.24,235,39
2021,Professional,Urgent care,Exceptions/unclassified,false,<65,Male,481.7,385.36,270,46
2021,Professional,Urgent care,Exceptions/unclassified,true,65-74,Female,0.0,0.0,85,13
2021,Professional,Urgent care,Exceptions/unclassified,true,65-74,Male,0.0,0.0,203,25
2021,Professional,Urgent care,Exceptions/unclassified,true,75-84,Female,0.0,0.0,127,13
2021,Professional,Urgent care,Exceptions/unclassified,true,75-84,Male,0.0,0.0,262,24
2021,Professional,Urgent care,Exceptions/unclassified,true,85+,Female,0.0,0.0,81,5
2021,Professional,Urgent care,Exceptions/unclassified,true,85+,Male,0.0,0.0,66,10
2021,Professional,Urgent care,Exceptions/unclassified,true,<65,Female,1206.6,1206.6,62,19
2021,Professional,Urgent care,Exceptions/unclassified,true,<65,Male,0.0,0.0,45,13
2021,Professional,Urgent care,Unclassified,false,65-74,Female,281108.18,222448.1199999995,2249,69
2021,Professional,Urgent care,Unclassified,false,65-74,Male,334931.2599999998,266891.66999999876,2586,63
2021,Professional,Urgent care,Unclassified,false,75-84,Female,260791.5500000004,204096.2399999999,1848,35
2021,Professional,Urgent care,Unclassified,false,75-84,Male,324984.8999999994,255046.3299999993,2721,45
2021,Professional,Urgent care,Unclassified,false,85+,Female,180121.58000000095,143916.33999999939,1538,23
2021,Professional,Urgent care,Unclassified,false,85+,Male,277120.50999999937,207682.89000000036,2119,32
2021,Professional,Urgent care,Unclassified,false,<65,Female,183007.61999999997,149629.42000000004,1358,53
2021,Professional,Urgent care,Unclassified,false,<65,Male,287036.0300000002,227372.00999999943,2021,55
2021,Professional,Urgent care,Unclassified,true,65-74,Female,65493.98999999997,52135.93000000003,389,15
2021,Professional,Urgent care,Unclassified,true,65-74,Male,154612.80999999997,130312.20999999969,1213,29
2021,Professional,Urgent care,Unclassified,true,75-84,Female,75103.49999999996,55389.59999999996,577,13
2021,Professional,Urgent care,Unclassified,true,75-84,Male,165233.3900000001,82056.43999999984,1197,25
2021,Professional,Urgent care,Unclassified,true,85+,Female,45181.04999999998,21141.67000000002,425,5
2021,Professional,Urgent care,Unclassified,true,85+,Male,38432.05000000002,29998.68000000003,314,10
2021,Professional,Urgent care,Unclassified,true,<65,Female,63483.09000000001,41466.96999999999,416,22
2021,Professional,Urgent care,Unclassified,true,<65,Male,56475.36999999995,42180.69000000002,370,21
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Female,970786.8200000029,722574.199999999,7469,561
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,65-74,Male,1137523.5300000068,860463.599999996,7629,551
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Female,732205.9100000074,513270.5199999983,4762,263
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,75-84,Male,1173042.9700000058,909323.1999999997,6846,287
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Female,630611.650000003,487090.84000000055,3432,154
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,85+,Male,1433138.800000008,992539.9899999995,5714,163
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Female,1393714.1900000027,1034216.9300000002,6971,739
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,false,<65,Male,1541468.5800000117,1101894.219999995,8211,792
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Female,397635.4499999989,289751.82000000076,2955,185
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,65-74,Male,569405.5199999987,438918.15000000026,3469,194
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Female,300698.1099999997,239098.5399999998,2024,97
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,75-84,Male,368065.4400000005,228724.37000000046,2457,113
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Female,228385.45000000036,124083.16999999997,1209,65
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,85+,Male,349376.35000000003,155153.1300000001,1239,41
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Female,555014.9400000036,378630.09000000125,2585,232
2021,Retail Pharmacy,Prescription drugs (Part D),n/a,true,<65,Male,440574.06999999966,301610.74999999994,2580,253
2022,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Female,3436834.2200000007,2873021.5799999963,317,172
2022,Inpatient Hospital,Acute care hospital,n/a,false,65-74,Male,7562113.339999995,6565081.429999996,315,164
2022,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Female,834146.1199999999,694465.9199999996,163,94
2022,Inpatient Hospital,Acute care hospital,n/a,false,75-84,Male,2108568.000000001,1756752.530000002,279,100
2022,Inpatient Hospital,Acute care hospital,n/a,false,85+,Female,297114.5600000002,248750.76000000004,243,39
2022,Inpatient Hospital,Acute care hospital,n/a,false,85+,Male,401577.15,341988.4800000001,262,60
2022,Inpatient Hospital,Acute care hospital,n/a,false,<65,Female,4540260.439999996,4103080.340000001,380,281
2022,Inpatient Hospital,Acute care hospital,n/a,false,<65,Male,6782778.09,6093115.470000001,343,198
2022,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Female,884068.0400000004,821262.8699999999,117,76
2022,Inpatient Hospital,Acute care hospital,n/a,true,65-74,Male,2692583.570000002,2287711.03,197,78
2022,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Female,430712.54999999993,402597.9499999999,73,42
2022,Inpatient Hospital,Acute care hospital,n/a,true,75-84,Male,1561686.9500000007,1330304.4200000004,175,51
2022,Inpatient Hospital,Acute care hospital,n/a,true,85+,Female,96271.34000000003,86406.48999999999,39,17
2022,Inpatient Hospital,Acute care hospital,n/a,true,85+,Male,129623.82999999997,118250.80000000002,73,25
2022,Inpatient Hospital,Acute care hospital,n/a,true,<65,Female,538039.4700000001,511212.0299999998,132,100
2022,Inpatient Hospital,Acute care hospital,n/a,true,<65,Male,1203456.4300000004,1132245.1699999992,140,91
2022,Long-Term Care,Hospice,n/a,false,65-74,Female,261743.88,261743.88,19,19
2022,Long-Term Care,Hospice,n/a,false,65-74,Male,610847.48,610847.48,33,33
2022,Long-Term Care,Hospice,n/a,false,75-84,Female,299482.89999999997,299482.89999999997,20,20
2022,Long-Term Care,Hospice,n/a,false,75-84,Male,311077.95000000007,311077.95000000007,25,25
2022,Long-Term Care,Hospice,n/a,false,85+,Female,49348.61,49348.61,4,4
2022,Long-Term Care,Hospice,n/a,false,85+,Male,11716.55,11716.55,2,2
2022,Long-Term Care,Hospice,n/a,false,<65,Female,18576.22,18576.22,1,1
2022,Long-Term Care,Hospice,n/a,false,<65,Male,32302.71,32302.71,2,2
2022,Long-Term Care,Hospice,n/a,true,65-74,Female,155559.81,155559.81,10,10
2022,Long-Term Care,Hospice,n/a,true,65-74,Male,92569.37,92569.37,6,6
2022,Long-Term Care,Hospice,n/a,true,75-84,Female,136208.35,136208.35,9,9
2022,Long-Term Care,Hospice,n/a,true,75-84,Male,165693.65999999995,165693.65999999995,11,11
2022,Long-Term Care,Hospice,n/a,true,85+,Female,26358.62,26358.62,1,1
2022,Long-Term Care,Hospice,n/a,true,85+,Male,16886.35,16886.35,2,2
2022,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Female,617117.12,507056.44,33,33
2022,Long-Term Care,Skilled nursing facility,n/a,false,65-74,Male,522577.45999999996,415293.82000000007,35,35
2022,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Female,436462.94999999995,349170.03,25,25
2022,Long-Term Care,Skilled nursing facility,n/a,false,75-84,Male,388457.41000000003,310579.19,22,22
2022,Long-Term Care,Skilled nursing facility,n/a,false,85+,Female,130225.62000000002,104180.4,8,8
2022,Long-Term Care,Skilled nursing facility,n/a,false,85+,Male,220512.74,176223.79,6,6
2022,Long-Term Care,Skilled nursing facility,n/a,false,<65,Female,237309.67000000004,191439.71999999997,13,13
2022,Long-Term Care,Skilled nursing facility,n/a,false,<65,Male,249924.90000000002,206939.94999999998,15,15
2022,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Female,402572.56999999995,381591.14,20,20
2022,Long-Term Care,Skilled nursing facility,n/a,true,65-74,Male,214080.31999999998,183224.27999999997,12,12
2022,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Female,155867.46,134089.12999999998,9,9
2022,Long-Term Care,Skilled nursing facility,n/a,true,75-84,Male,122042.66,108361.63,7,7
2022,Long-Term Care,Skilled nursing facility,n/a,true,85+,Female,34797.42,31608.969999999998,5,5
2022,Long-Term Care,Skilled nursing facility,n/a,true,85+,Male,26683.82,24431.760000000002,2,2
2022,Long-Term Care,Skilled nursing facility,n/a,true,<65,Female,51449.119999999995,49850.89,5,5
2022,Long-Term Care,Skilled nursing facility,n/a,true,<65,Male,64928.89,59994.009999999995,5,5
2022,Other,Durable medical equipment,n/a,false,65-74,Female,3733.6300000000015,2888.1099999999897,951,456
2022,Other,Durable medical equipment,n/a,false,65-74,Male,3807.689999999995,2851.369999999992,1884,452
2022,Other,Durable medical equipment,n/a,false,75-84,Female,1871.3800000000003,1464.6700000000005,596,228
2022,Other,Durable medical equipment,n/a,false,75-84,Male,2385.480000000001,1850.779999999997,1484,222
2022,Other,Durable medical equipment,n/a,false,85+,Female,902.5600000000007,670.3200000000003,336,88
2022,Other,Durable medical equipment,n/a,false,85+,Male,838.2900000000001,640.2600000000001,586,70
2022,Other,Durable medical equipment,n/a,false,<65,Female,6053.939999999975,4863.320000000011,1634,471
2022,Other,Durable medical equipment,n/a,false,<65,Male,6741.059999999966,5299.160000000012,3137,605
2022,Other,Durable medical equipment,n/a,true,65-74,Female,1398.130000000001,1148.2800000000004,512,160
2022,Other,Durable medical equipment,n/a,true,65-74,Male,1682.9599999999996,1449.5899999999992,634,149
2022,Other,Durable medical equipment,n/a,true,75-84,Female,865.3800000000002,723.8499999999999,271,78
2022,Other,Durable medical equipment,n/a,true,75-84,Male,712.2400000000005,608.5800000000004,326,79
2022,Other,Durable medical equipment,n/a,true,85+,Female,352.00000000000006,298.34,156,29
2022,Other,Durable medical equipment,n/a,true,85+,Male,111.63000000000001,97.91999999999999,87,19
2022,Other,Durable medical equipment,n/a,true,<65,Female,1647.0400000000013,1199.1899999999998,731,166
2022,Other,Durable medical equipment,n/a,true,<65,Male,2001.0899999999997,1710.5699999999993,1256,187
2022,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Female,13544400.169999959,13436605.709999956,5673,707
2022,Outpatient Hospital,Hospital outpatient,n/a,false,65-74,Male,8671446.179999992,8572973.289999988,6203,660
2022,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Female,3450880.7699999986,3410776.389999998,2429,350
2022,Outpatient Hospital,Hospital outpatient,n/a,false,75-84,Male,4079594.259999989,4029774.7199999895,3506,356
2022,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Female,1667335.4,1643485.8900000004,1534,182
2022,Outpatient Hospital,Hospital outpatient,n/a,false,85+,Male,2362046.4200000013,2329683.3900000025,2570,180
2022,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Female,33607131.79999999,33256010.249999978,13856,1018
2022,Outpatient Hospital,Hospital outpatient,n/a,false,<65,Male,17404324.55999995,17120384.56999994,12259,805
2022,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Female,2613326.759999999,2590124.259999999,1578,252
2022,Outpatient Hospital,Hospital outpatient,n/a,true,65-74,Male,2300103.440000002,2276841.1700000027,1663,209
2022,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Female,1153842.7600000002,1142068.82,850,129
2022,Outpatient Hospital,Hospital outpatient,n/a,true,75-84,Male,1640212.5100000016,1622866.0700000012,1402,145
2022,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Female,681029.2700000003,672268.4,762,64
2022,Outpatient Hospital,Hospital outpatient,n/a,true,85+,Male,688377.0800000001,680560.98,740,52
2022,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Female,10643107.629999999,10580028.470000003,3919,328
2022,Outpatient Hospital,Hospital outpatient,n/a,true,<65,Male,5476445.639999995,5422587.049999997,3635,284
2022,Professional,Home health,n/a,false,65-74,Female,224217.95999999996,224217.95999999996,27,24
2022,Professional,Home health,n/a,false,65-74,Male,106790.64,106790.64,11,11
2022,Professional,Home health,n/a,false,75-84,Female,56487.939999999995,56487.939999999995,5,5
2022,Professional,Home health,n/a,false,75-84,Male,21172.600000000002,21172.600000000002,4,4
2022,Professional,Home health,n/a,false,85+,Female,14981.91,14981.91,1,1
2022,Professional,Home health,n/a,false,85+,Male,12955.25,12955.25,1,1
2022,Professional,Home health,n/a,true,65-74,Female,35181.92,35181.92,5,5
2022,Professional,Home health,n/a,true,65-74,Male,30559.56,30559.56,3,3
2022,Professional,Home health,n/a,true,75-84,Female,2620.62,2620.62,1,1
2022,Professional,Home health,n/a,true,75-84,Male,22990.45,22990.45,3,3
2022,Professional,Home health,n/a,true,85+,Male,3673.8,3673.8,1,1
2022,Professional,Inpatient/outpatient hospital setting,E&M,false,65-74,Male,584.0,467.2,1,1
2022,Professional,Inpatient/outpatient hospital setting,E&M,false,<65,Female,995.8,796.64,2,2
2022,Professional,Inpatient/outpatient hospital setting,E&M,true,65-74,Female,600.5,0.0,1,1
2022,Professional,Inpatient/outpatient hospital setting,E&M,true,65-74,Male,615.85,492.68,1,1
2022,Professional,Inpatient/outpatient hospital setting,E&M,true,75-84,Male,472.9,378.32,1,1
2022,Professional,Inpatient/outpatient hospital setting,E&M,true,<65,Female,485.85,388.68,1,1
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,65-74,Female,1704.55,1363.6399999999999,3,3
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,75-84,Female,615.85,492.68,1,1
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,<65,Female,481.7,385.36,1,1
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,false,<65,Male,1216.35,973.0799999999999,2,2
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,65-74,Male,901.2,720.96,2,2
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,75-84,Male,1093.3400000000001,998.76,2,2
2022,Professional,Inpatient/outpatient hospital setting,Exceptions/unclassified,true,<65,Female,922.6,825.4300000000001,2,2
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Female,2921.7,2337.36,5,5
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,65-74,Male,1441.24,1152.99,3,3
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,75-84,Female,615.85,492.68,1,1
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,75-84,Male,2514.25,2011.4,5,5
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,85+,Female,476.3,381.04,1,1
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,85+,Male,481.7,385.36,1,1
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Female,1129.95,903.96,2,2
2022,Professional,Inpatient/outpatient hospital setting,Imaging,false,<65,Male,2779.83,2347.0299999999997,5,5
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,65-74,Female,301125.73,242062.15,219,24
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,65-74,Male,262086.59000000003,209669.23999999993,208,13
2022,Professional,Inpatient/outpatient hospital setting,Unclassified,false,75-84,Female,244043.91000000003,195235.45999999996,199,7
